Machine,Status,Start_DTTM,Stop_DTTM,Duration,error_code,error_name,stopped_reason
OB1F_FICO#05,Stop,8/10/2021 7:24,8/10/2021 7:24,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 7:24,8/10/2021 7:24,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 7:24,8/10/2021 7:24,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 7:24,8/10/2021 7:26,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 7:26,8/10/2021 7:26,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 7:26,8/10/2021 7:30,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 7:30,8/10/2021 7:32,2,200.0,PRODUCT PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#05,Run,8/10/2021 7:55,8/10/2021 8:00,5,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 8:00,8/10/2021 8:02,2,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 8:02,8/10/2021 8:09,7,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 8:09,8/10/2021 8:11,2,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#05,Run,8/10/2021 8:11,8/10/2021 8:11,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 8:11,8/10/2021 8:11,1,165.0,VISION LEADFRAME NOT FOUND PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 9:54,8/10/2021 9:58,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 9:58,8/10/2021 9:58,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 10:09,8/10/2021 10:10,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 10:10,8/10/2021 10:11,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 10:11,8/10/2021 10:13,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 10:13,8/10/2021 10:14,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 11:16,8/10/2021 11:16,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 11:16,8/10/2021 11:16,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 11:16,8/10/2021 11:19,3,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 11:19,8/10/2021 11:19,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 11:19,8/10/2021 11:26,7,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 11:26,8/10/2021 12:13,47,73.0,TRAY NOT AT UNLOAD POSITION TUBE/TRAY OFFLOADER,Auto
OB1F_FICO#05,Run,8/10/2021 12:19,8/10/2021 12:33,14,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 12:33,8/10/2021 12:34,1,100.0,NO EMPTY TRAYS AVAILABLE TRAY OFFLOADER,Auto
OB1F_FICO#05,Run,8/10/2021 13:17,8/10/2021 13:17,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 13:17,8/10/2021 13:17,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 13:17,8/10/2021 13:17,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 13:17,8/10/2021 13:17,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 13:59,8/10/2021 14:00,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 14:00,8/10/2021 14:00,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 14:00,8/10/2021 14:01,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 14:01,8/10/2021 14:01,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 14:01,8/10/2021 14:14,13,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 14:14,8/10/2021 14:14,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 16:24,8/10/2021 16:25,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 16:25,8/10/2021 16:28,3,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD LOAD UNIT: 1S22,Auto
OB1F_FICO#05,Run,8/10/2021 16:28,8/10/2021 16:29,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 16:29,8/10/2021 16:29,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 16:29,8/10/2021 16:30,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 16:30,8/10/2021 16:30,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 16:31,8/10/2021 16:32,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 16:32,8/10/2021 16:34,2,73.0,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#05,Run,8/10/2021 16:34,8/10/2021 16:35,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 16:35,8/10/2021 16:37,2,72.0,TRAY NOT CENTERED TRAY OFFLOADER,Auto
OB1F_FICO#05,Run,8/10/2021 16:37,8/10/2021 16:38,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 16:38,8/10/2021 16:38,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 16:57,8/10/2021 16:59,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 16:59,8/10/2021 17:01,2,73.0,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#05,Run,8/10/2021 17:01,8/10/2021 17:02,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 17:02,8/10/2021 17:02,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 17:09,8/10/2021 17:11,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 17:11,8/10/2021 17:12,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 17:18,8/10/2021 17:20,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 17:20,8/10/2021 17:23,3,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#05,Run,8/10/2021 17:23,8/10/2021 17:24,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 17:24,8/10/2021 17:26,2,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 17:32,8/10/2021 17:37,5,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 17:37,8/10/2021 17:39,2,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 17:47,8/10/2021 17:47,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 17:47,8/10/2021 17:47,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 18:15,8/10/2021 18:16,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 18:16,8/10/2021 18:16,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 18:17,8/10/2021 18:17,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 18:17,8/10/2021 18:18,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 18:18,8/10/2021 18:22,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 18:22,8/10/2021 18:23,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 18:23,8/10/2021 18:23,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 18:23,8/10/2021 18:24,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 18:37,8/10/2021 18:37,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 18:37,8/10/2021 18:37,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 18:37,8/10/2021 18:39,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 18:39,8/10/2021 18:45,6,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 19:32,8/10/2021 19:33,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 19:33,8/10/2021 19:35,2,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 19:35,8/10/2021 19:35,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 19:35,8/10/2021 19:35,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 20:09,8/10/2021 20:10,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 20:10,8/10/2021 20:10,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 20:10,8/10/2021 20:12,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 20:12,8/10/2021 20:17,5,200.0,PRODUCT PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#05,Run,8/10/2021 20:18,8/10/2021 20:20,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 20:20,8/10/2021 20:21,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 20:40,8/10/2021 20:40,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 20:40,8/10/2021 20:40,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 20:40,8/10/2021 20:43,3,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 20:43,8/10/2021 20:44,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 21:13,8/10/2021 21:14,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:14,8/10/2021 21:15,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 21:15,8/10/2021 21:19,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:19,8/10/2021 21:20,1,100.0,NO EMPTY TRAYS AVAILABLE TRAY OFFLOADER,Auto
OB1F_FICO#05,Run,8/10/2021 21:30,8/10/2021 21:30,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:30,8/10/2021 21:31,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 21:31,8/10/2021 21:36,5,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:36,8/10/2021 21:37,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 21:37,8/10/2021 21:41,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:41,8/10/2021 21:41,1,100.0,NO EMPTY TRAYS AVAILABLE TRAY OFFLOADER,Auto
OB1F_FICO#05,Run,8/10/2021 21:42,8/10/2021 21:42,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:42,8/10/2021 21:42,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 21:42,8/10/2021 21:45,3,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:45,8/10/2021 21:46,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 21:46,8/10/2021 21:46,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:46,8/10/2021 21:46,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 21:46,8/10/2021 21:49,3,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:49,8/10/2021 21:52,3,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 21:52,8/10/2021 21:52,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:52,8/10/2021 21:53,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 21:58,8/10/2021 21:59,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 21:59,8/10/2021 22:00,1,2.0,TOO MANY SUCCESSIVE REJECTED LEADFRAMES\ LOAD UNIT,Auto
OB1F_FICO#05,Run,8/10/2021 22:00,8/10/2021 22:07,7,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:07,8/10/2021 22:08,1,100.0,NO EMPTY TRAYS AVAILABLE TRAY OFFLOADER,Auto
OB1F_FICO#05,Run,8/10/2021 22:08,8/10/2021 22:08,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:08,8/10/2021 22:08,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 22:15,8/10/2021 22:15,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:15,8/10/2021 22:16,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 22:16,8/10/2021 22:16,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:16,8/10/2021 22:16,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 22:16,8/10/2021 22:18,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:18,8/10/2021 22:21,3,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 22:58,8/10/2021 22:58,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:58,8/10/2021 22:58,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 22:58,8/10/2021 22:59,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 22:59,8/10/2021 23:01,2,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:01,8/10/2021 23:01,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:01,8/10/2021 23:05,4,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:05,8/10/2021 23:06,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:06,8/10/2021 23:08,2,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:08,8/10/2021 23:09,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:09,8/10/2021 23:09,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:09,8/10/2021 23:09,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:09,8/10/2021 23:10,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:10,8/10/2021 23:10,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:10,8/10/2021 23:10,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:10,8/10/2021 23:11,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:11,8/10/2021 23:11,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:11,8/10/2021 23:11,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:11,8/10/2021 23:12,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:12,8/10/2021 23:12,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:12,8/10/2021 23:13,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:13,8/10/2021 23:13,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:13,8/10/2021 23:14,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:14,8/10/2021 23:14,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:14,8/10/2021 23:15,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:15,8/10/2021 23:15,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:15,8/10/2021 23:16,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:16,8/10/2021 23:16,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:16,8/10/2021 23:17,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:17,8/10/2021 23:17,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:17,8/10/2021 23:18,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:18,8/10/2021 23:18,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:18,8/10/2021 23:18,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:18,8/10/2021 23:18,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:18,8/10/2021 23:19,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:19,8/10/2021 23:19,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:19,8/10/2021 23:19,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:19,8/10/2021 23:19,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:19,8/10/2021 23:20,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:20,8/10/2021 23:20,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:20,8/10/2021 23:21,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:21,8/10/2021 23:21,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:21,8/10/2021 23:25,4,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:25,8/10/2021 23:26,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:26,8/10/2021 23:26,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#05,Run,8/10/2021 23:26,8/10/2021 23:27,1,NA,NA,MA
OB1F_FICO#05,Stop,8/10/2021 23:27,8/10/2021 23:27,1,MA,MA,MA
OB1F_FICO#05,Run,8/10/2021 23:27,8/10/2021 23:29,2,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:29,8/10/2021 23:29,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#05,Run,8/10/2021 23:31,8/10/2021 23:31,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:31,8/10/2021 23:31,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:31,8/10/2021 23:35,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:35,8/10/2021 23:36,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:36,8/10/2021 23:37,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:37,8/10/2021 23:40,3,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:40,8/10/2021 23:40,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:40,8/10/2021 23:42,2,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:47,8/10/2021 23:47,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:47,8/10/2021 23:47,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:47,8/10/2021 23:51,4,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:51,8/10/2021 23:52,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:52,8/10/2021 23:55,3,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:55,8/10/2021 23:56,1,46.0,FRAME INSPECTION FAILED PRESS1: VISION OUTFEED,Auto
OB1F_FICO#05,Run,8/10/2021 23:57,8/10/2021 23:57,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:57,8/10/2021 23:57,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:57,8/10/2021 23:57,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:57,8/10/2021 23:57,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:57,8/10/2021 23:57,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:57,8/10/2021 23:57,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#05,Run,8/10/2021 23:57,8/10/2021 23:57,1,NA,NA,NA
OB1F_FICO#05,Stop,8/10/2021 23:57,8/10/2021 23:57,1,118.0,LOAD HEAD STEPPER ERROR SEPARATOR: D6,Auto
OB1F_FICO#06,Run,8/10/2021 0:01,8/10/2021 0:05,4,NA,NA,MA
OB1F_FICO#06,Stop,8/10/2021 0:05,8/10/2021 0:05,1,MA,MA,MA
OB1F_FICO#06,Run,8/10/2021 0:05,8/10/2021 0:07,2,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:07,8/10/2021 0:08,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 0:08,8/10/2021 0:09,1,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:09,8/10/2021 0:09,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 0:09,8/10/2021 0:12,3,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:12,8/10/2021 0:13,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 0:13,8/10/2021 0:15,2,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:15,8/10/2021 0:16,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 0:16,8/10/2021 0:16,1,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:16,8/10/2021 0:17,1,27.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#06,Run,8/10/2021 0:17,8/10/2021 0:19,2,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:19,8/10/2021 0:20,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 0:44,8/10/2021 0:47,3,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:47,8/10/2021 0:47,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 0:47,8/10/2021 0:53,6,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:53,8/10/2021 0:54,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#06,Run,8/10/2021 0:54,8/10/2021 0:57,3,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 0:57,8/10/2021 0:59,2,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 1:06,8/10/2021 1:10,4,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 1:10,8/10/2021 1:48,38,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 1:48,8/10/2021 1:54,6,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 1:54,8/10/2021 1:56,2,100.0,NO EMPTY TRAYS AVAILABLE TRAY OFFLOADER,Auto
OB1F_FICO#06,Run,8/10/2021 1:56,8/10/2021 2:01,5,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:01,8/10/2021 2:02,1,100.0,NO EMPTY TRAYS AVAILABLE TRAY OFFLOADER,Auto
OB1F_FICO#06,Run,8/10/2021 2:02,8/10/2021 2:02,1,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:02,8/10/2021 2:03,1,27.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#06,Run,8/10/2021 2:03,8/10/2021 2:03,1,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:03,8/10/2021 2:04,1,27.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#06,Run,8/10/2021 2:04,8/10/2021 2:05,1,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:05,8/10/2021 2:05,1,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD LOAD UNIT: 1S22,Auto
OB1F_FICO#06,Run,8/10/2021 2:05,8/10/2021 2:09,4,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:09,8/10/2021 2:12,3,110.0,STACK WITH FILLED TRAYS FULL TRAY OFFLOADER,Auto
OB1F_FICO#06,Run,8/10/2021 2:15,8/10/2021 2:23,8,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:23,8/10/2021 2:24,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#06,Run,8/10/2021 2:34,8/10/2021 2:34,1,NA,NA,NA
OB1F_FICO#06,Stop,8/10/2021 2:34,8/10/2021 2:35,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#06,Run,8/10/2021 2:35,8/10/2021 2:35,1,NA,NA,MA
OB1F_FICO#06,Stop,8/10/2021 2:35,8/10/2021 2:35,1,MA,MA,MA
OB1F_FICO#06,Run,8/10/2021 2:35,8/10/2021 2:43,8,NA,NA,NA
