Machine,Status,Start_DTTM,Stop_DTTM,Duration,error_code,error_name,stopped_reason
OB1F_FICO#08,Stop,2021/7/15 06:35,2021/7/15 06:36,1,24,LEADFRAME NOT PICKED UP BY VACUUMHEAD LOAD UNIT: 1S22,Auto
OB1F_FICO#08,Run,2021/7/15 06:36,2021/7/15 06:37,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 06:37,2021/7/15 06:37,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 06:37,2021/7/15 06:38,1,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 06:38,2021/7/15 06:58,20,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 07:21,2021/7/15 07:22,1,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 07:22,2021/7/15 07:22,0,62,LEADFRAME REJECTED BY MARK INSPECT LASER1,Auto
OB1F_FICO#08,Run,2021/7/15 07:22,2021/7/15 07:22,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 07:23,2021/7/15 07:26,3,NA,NA,MA
OB1F_FICO#08,Run,2021/7/15 07:34,2021/7/15 07:35,1,NA,NA,MA
OB1F_FICO#08,Run,2021/7/15 07:53,2021/7/15 08:00,7,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 08:00,2021/7/15 08:00,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 08:00,2021/7/15 08:01,1,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 08:10,2021/7/15 08:13,3,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 08:13,2021/7/15 08:15,2,62,LEADFRAME REJECTED BY MARK INSPECT LASER1,Auto
OB1F_FICO#08,Run,2021/7/15 08:15,2021/7/15 08:15,0,NA,NA,NA
OB1F_FICO#08,Run,2021/7/15 08:15,2021/7/15 08:33,18,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 08:55,2021/7/15 08:59,4,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 08:59,2021/7/15 09:02,3,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 09:02,2021/7/15 09:04,2,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 09:04,2021/7/15 09:04,0,163,VISION ERROR LASER1: MARK INSPECTION,Auto
OB1F_FICO#08,Run,2021/7/15 09:04,2021/7/15 09:12,8,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 09:12,2021/7/15 09:14,2,24,LEADFRAME NOT PICKED UP BY VACUUMHEAD LOAD UNIT: 1S22,Auto
OB1F_FICO#08,Run,2021/7/15 09:14,2021/7/15 09:23,9,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 09:23,2021/7/15 09:49,26,183,VISION ERROR LASER1: INFEED VISION,Auto
OB1F_FICO#08,Run,2021/7/15 09:49,2021/7/15 10:06,17,NA,NA,Auto
OB1F_FICO#08,Run,2021/7/15 10:14,2021/7/15 10:23,9,NA,NA,NA
OB1F_FICO#08,Stop,2021/7/15 10:23,2021/7/15 10:28,5,73,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#08,Run,2021/7/15 10:28,2021/7/15 10:30,2,NA,NA,NA
